order_datetime,origin_longitude,origin_latitude,m_order_eta,order_gk,order_status_key,is_driver_assigned_key,cancellations_time_in_seconds,offer_id
07:37:05,-0.966511,51.454691,416.0,3000624091007,4,1,163.0,300051881352.0
07:37:05,-0.966511,51.454691,416.0,3000624091007,4,1,163.0,300051881349.0
07:37:05,-0.966511,51.454691,416.0,3000624091007,4,1,163.0,300051881353.0
19:37:14,-0.958257,51.453594,,3000624391194,9,0,,
21:14:09,-0.973398,51.458384,,3000624416919,4,0,49.0,300051911778.0
17:39:48,-0.953939,51.437164,292.0,3000624341558,4,1,50.0,300051903881.0
17:39:48,-0.953939,51.437164,292.0,3000624341558,4,1,50.0,300051903892.0
17:39:48,-0.953939,51.437164,292.0,3000624341558,4,1,50.0,300051903864.0
17:39:48,-0.953939,51.437164,292.0,3000624341558,4,1,50.0,300051903888.0
17:39:48,-0.953939,51.437164,292.0,3000624341558,4,1,50.0,300051903874.0
20:12:44,-0.97212,51.458156,,3000624391876,4,0,58.0,300051910488.0
20:12:44,-0.97212,51.458156,,3000624391876,4,0,58.0,300051910499.0
20:12:44,-0.97212,51.458156,,3000624391876,4,0,58.0,300051910491.0
20:12:44,-0.97212,51.458156,,3000624391876,4,0,58.0,300051910486.0
20:12:44,-0.97212,51.458156,,3000624391876,4,0,58.0,300051910487.0
20:12:44,-0.97212,51.458156,,3000624391876,4,0,58.0,300051910490.0
20:12:44,-0.97212,51.458156,,3000624391876,4,0,58.0,300051910494.0
20:12:44,-0.97212,51.458156,,3000624391876,4,0,58.0,300051910498.0
08:30:11,-0.958735,51.453212,,3000624116135,4,0,245.0,300051884788.0
08:30:11,-0.958735,51.453212,,3000624116135,4,0,245.0,300051884891.0
08:30:11,-0.958735,51.453212,,3000624116135,4,0,245.0,300051884849.0
08:30:11,-0.958735,51.453212,,3000624116135,4,0,245.0,300051884841.0
08:30:11,-0.958735,51.453212,,3000624116135,4,0,245.0,300051885038.0
08:30:11,-0.958735,51.453212,,3000624116135,4,0,245.0,300051884877.0
08:30:11,-0.958735,51.453212,,3000624116135,4,0,245.0,300051884866.0
08:30:11,-0.958735,51.453212,,3000624116135,4,0,245.0,300051884825.0
08:30:11,-0.958735,51.453212,,3000624116135,4,0,245.0,300051884809.0
08:50:52,-0.963304,51.454215,237.0,3000624117357,4,1,231.0,300051886423.0
08:50:52,-0.963304,51.454215,237.0,3000624117357,4,1,231.0,300051886445.0
08:50:52,-0.963304,51.454215,237.0,3000624117357,4,1,231.0,300051886439.0
22:49:13,-0.950303,51.445155,,3000624466972,4,0,90.0,
22:58:17,-0.95427,51.435905,,3000624467374,4,0,138.0,300051916795.0
22:58:17,-0.95427,51.435905,,3000624467374,4,0,138.0,300051916804.0
07:26:22,-0.960949,51.453896,178.0,3000624090704,4,1,398.0,300051881039.0
07:26:22,-0.960949,51.453896,178.0,3000624090704,4,1,398.0,300051881037.0
07:26:22,-0.960949,51.453896,178.0,3000624090704,4,1,398.0,300051881040.0
07:26:22,-0.960949,51.453896,178.0,3000624090704,4,1,398.0,300051881042.0
00:07:56,-0.972824,51.448315,,3000623842078,9,0,,300051877587.0
00:07:56,-0.972824,51.448315,,3000623842078,9,0,,300051877586.0
00:07:56,-0.972824,51.448315,,3000623842078,9,0,,300051877584.0
00:07:56,-0.972824,51.448315,,3000623842078,9,0,,300051877591.0
04:24:55,-0.949824,51.445584,,3000624015508,4,0,169.0,300051879449.0
20:09:21,-0.984532,51.422496,,3000624391791,4,0,226.0,
22:42:05,-0.950303,51.445155,,3000624466768,4,0,103.0,
23:24:43,-0.968161,51.454087,776.0,3000624491043,4,1,213.0,300051918639.0
23:24:43,-0.968161,51.454087,776.0,3000624491043,4,1,213.0,300051918638.0
23:24:43,-0.968161,51.454087,776.0,3000624491043,4,1,213.0,300051918631.0
23:24:43,-0.968161,51.454087,776.0,3000624491043,4,1,213.0,300051918620.0
23:24:43,-0.968161,51.454087,776.0,3000624491043,4,1,213.0,300051918753.0
23:24:43,-0.968161,51.454087,776.0,3000624491043,4,1,213.0,300051918610.0
23:24:43,-0.968161,51.454087,776.0,3000624491043,4,1,213.0,300051918737.0
23:24:43,-0.968161,51.454087,776.0,3000624491043,4,1,213.0,300051918700.0
23:24:43,-0.968161,51.454087,776.0,3000624491043,4,1,213.0,300051918618.0
22:51:06,-0.950729,51.447996,,3000624467083,4,0,66.0,300051916303.0
22:51:06,-0.950729,51.447996,,3000624467083,4,0,66.0,300051916318.0
08:34:30,-0.95558,51.453493,,3000624116402,9,0,,
20:19:58,-0.949711,51.413368,,3000624392053,9,0,,
23:04:08,-0.95427,51.435905,418.0,3000624467609,4,1,43.0,300051917139.0
23:04:08,-0.95427,51.435905,418.0,3000624467609,4,1,43.0,300051917146.0
23:04:08,-0.95427,51.435905,418.0,3000624467609,4,1,43.0,300051917125.0
23:04:08,-0.95427,51.435905,418.0,3000624467609,4,1,43.0,300051917159.0
07:59:13,-0.991475,51.443018,,3000624092010,9,0,,300051882475.0
07:59:13,-0.991475,51.443018,,3000624092010,9,0,,300051882557.0
07:59:13,-0.991475,51.443018,,3000624092010,9,0,,300051882496.0
07:59:13,-0.991475,51.443018,,3000624092010,9,0,,300051882474.0
18:19:10,-0.972213,51.458015,837.0,3000624343145,4,1,115.0,
15:29:58,-0.950631,51.447696,,3000624291126,4,0,54.0,300051898536.0
15:29:58,-0.950631,51.447696,,3000624291126,4,0,54.0,300051898547.0
15:29:58,-0.950631,51.447696,,3000624291126,4,0,54.0,300051898533.0
15:29:58,-0.950631,51.447696,,3000624291126,4,0,54.0,300051898529.0
15:29:58,-0.950631,51.447696,,3000624291126,4,0,54.0,300051898516.0
15:15:44,-0.967481,51.441104,,3000624267264,4,0,57.0,300051897758.0
20:20:36,-0.949711,51.413368,,3000624392058,9,0,,
21:01:24,-0.972939,51.453986,,3000624416606,4,0,45.0,300051911408.0
21:01:24,-0.972939,51.453986,,3000624416606,4,0,45.0,300051911397.0
21:01:24,-0.972939,51.453986,,3000624416606,4,0,45.0,300051911413.0
21:01:24,-0.972939,51.453986,,3000624416606,4,0,45.0,300051911419.0
21:01:24,-0.972939,51.453986,,3000624416606,4,0,45.0,300051911412.0
21:01:24,-0.972939,51.453986,,3000624416606,4,0,45.0,300051911411.0
21:01:24,-0.972939,51.453986,,3000624416606,4,0,45.0,300051911407.0
21:01:24,-0.972939,51.453986,,3000624416606,4,0,45.0,300051911421.0
21:01:24,-0.972939,51.453986,,3000624416606,4,0,45.0,300051911415.0
21:11:42,-0.975163,51.455326,,3000624416669,9,0,,
00:15:57,-0.971537,51.460114,,3000623842215,4,0,44.0,300051877724.0
00:15:57,-0.971537,51.460114,,3000623842215,4,0,44.0,300051877722.0
00:15:57,-0.971537,51.460114,,3000623842215,4,0,44.0,300051877729.0
00:15:57,-0.971537,51.460114,,3000623842215,4,0,44.0,300051877725.0
08:27:23,-0.958646,51.453574,178.0,3000624115919,4,1,390.0,300051884516.0
08:27:23,-0.958646,51.453574,178.0,3000624115919,4,1,390.0,300051884498.0
08:27:23,-0.958646,51.453574,178.0,3000624115919,4,1,390.0,300051884483.0
08:27:23,-0.958646,51.453574,178.0,3000624115919,4,1,390.0,300051884507.0
17:25:17,-0.959253,51.457225,,3000624340995,4,0,14.0,300051903021.0
17:25:17,-0.959253,51.457225,,3000624340995,4,0,14.0,300051903027.0
09:01:45,-1.00227,51.447985,479.0,3000624117899,4,1,1002.0,300051887098.0
09:01:45,-1.00227,51.447985,479.0,3000624117899,4,1,1002.0,300051887080.0
09:01:45,-1.00227,51.447985,479.0,3000624117899,4,1,1002.0,300051887111.0
06:24:58,-0.92492,51.441252,,3000624065578,9,0,,300051880118.0
06:24:58,-0.92492,51.441252,,3000624065578,9,0,,300051880119.0
06:24:58,-0.92492,51.441252,,3000624065578,9,0,,300051880117.0
08:03:08,-1.007553,51.452028,,3000624092215,4,0,50.0,300051882672.0
08:03:08,-1.007553,51.452028,,3000624092215,4,0,50.0,300051882688.0
08:03:08,-1.007553,51.452028,,3000624092215,4,0,50.0,300051882700.0
15:42:28,-0.947955,51.450378,,3000624291506,4,0,181.0,300051899136.0
15:42:28,-0.947955,51.450378,,3000624291506,4,0,181.0,300051899017.0
15:42:28,-0.947955,51.450378,,3000624291506,4,0,181.0,300051899130.0
15:42:28,-0.947955,51.450378,,3000624291506,4,0,181.0,300051899049.0
15:42:28,-0.947955,51.450378,,3000624291506,4,0,181.0,300051899026.0
15:42:28,-0.947955,51.450378,,3000624291506,4,0,181.0,300051899041.0
15:42:28,-0.947955,51.450378,,3000624291506,4,0,181.0,300051899008.0
15:42:28,-0.947955,51.450378,,3000624291506,4,0,181.0,300051899033.0
05:22:58,-0.996446,51.451815,,3000624015815,9,0,,
20:22:04,-0.949711,51.413368,,3000624392078,4,0,16.0,300051910701.0
00:34:14,-0.898318,51.43742,,3000623866137,4,0,215.0,300051878031.0
00:34:14,-0.898318,51.43742,,3000623866137,4,0,215.0,300051878032.0
00:34:14,-0.898318,51.43742,,3000623866137,4,0,215.0,300051878092.0
08:33:03,-0.933962,51.449005,,3000624116101,4,0,443.0,
08:31:27,-1.027697,51.45052,,3000624116216,4,0,91.0,300051884915.0
08:31:27,-1.027697,51.45052,,3000624116216,4,0,91.0,300051884910.0
16:21:05,-0.966842,51.472315,,3000624293038,4,0,133.0,
19:37:29,-0.958257,51.453594,60.0,3000624391204,4,1,234.0,300051909731.0
14:18:09,-0.94866,51.445563,177.0,3000624241928,4,1,543.0,300051895895.0
14:18:09,-0.94866,51.445563,177.0,3000624241928,4,1,543.0,300051895876.0
14:18:09,-0.94866,51.445563,177.0,3000624241928,4,1,543.0,300051895871.0
14:18:09,-0.94866,51.445563,177.0,3000624241928,4,1,543.0,300051895885.0
22:50:24,-0.950729,51.447996,478.0,3000624467074,4,1,34.0,300051916265.0
22:50:24,-0.950729,51.447996,478.0,3000624467074,4,1,34.0,300051916273.0
22:50:24,-0.950729,51.447996,478.0,3000624467074,4,1,34.0,300051916269.0
22:50:24,-0.950729,51.447996,478.0,3000624467074,4,1,34.0,300051916281.0
22:50:24,-0.950729,51.447996,478.0,3000624467074,4,1,34.0,300051916278.0
22:50:24,-0.950729,51.447996,478.0,3000624467074,4,1,34.0,300051916283.0
22:50:24,-0.950729,51.447996,478.0,3000624467074,4,1,34.0,300051916289.0
22:48:22,-0.960238,51.451598,,3000624466983,4,0,91.0,300051916186.0
22:48:22,-0.960238,51.451598,,3000624466983,4,0,91.0,300051916197.0
22:48:22,-0.960238,51.451598,,3000624466983,4,0,91.0,300051916227.0
22:48:22,-0.960238,51.451598,,3000624466983,4,0,91.0,300051916212.0
22:48:22,-0.960238,51.451598,,3000624466983,4,0,91.0,300051916167.0
22:48:22,-0.960238,51.451598,,3000624466983,4,0,91.0,300051916226.0
22:48:22,-0.960238,51.451598,,3000624466983,4,0,91.0,300051916187.0
22:48:22,-0.960238,51.451598,,3000624466983,4,0,91.0,300051916221.0
22:48:22,-0.960238,51.451598,,3000624466983,4,0,91.0,300051916214.0
01:01:48,-0.956125,51.443027,357.0,3000623866436,4,1,90.0,300051878393.0
01:01:48,-0.956125,51.443027,357.0,3000623866436,4,1,90.0,300051878387.0
01:01:48,-0.956125,51.443027,357.0,3000623866436,4,1,90.0,300051878392.0
01:01:48,-0.956125,51.443027,357.0,3000623866436,4,1,90.0,300051878389.0
01:01:48,-0.956125,51.443027,357.0,3000623866436,4,1,90.0,300051878388.0
01:01:48,-0.956125,51.443027,357.0,3000623866436,4,1,90.0,300051878391.0
01:01:48,-0.956125,51.443027,357.0,3000623866436,4,1,90.0,300051878395.0
15:33:42,-0.945338,51.444823,,3000624291290,9,0,,300051898748.0
15:33:42,-0.945338,51.444823,,3000624291290,9,0,,300051898721.0
15:33:42,-0.945338,51.444823,,3000624291290,9,0,,300051898731.0
15:33:42,-0.945338,51.444823,,3000624291290,9,0,,300051898763.0
15:33:42,-0.945338,51.444823,,3000624291290,9,0,,300051898736.0
15:33:42,-0.945338,51.444823,,3000624291290,9,0,,300051898910.0
15:33:42,-0.945338,51.444823,,3000624291290,9,0,,300051898707.0
15:33:42,-0.945338,51.444823,,3000624291290,9,0,,300051898730.0
15:33:42,-0.945338,51.444823,,3000624291290,9,0,,300051898771.0
04:36:42,-0.973664,51.458758,,3000624015588,9,0,,300051879535.0
04:36:42,-0.973664,51.458758,,3000624015588,9,0,,300051879546.0
04:36:42,-0.973664,51.458758,,3000624015588,9,0,,300051879536.0
00:07:47,-0.971537,51.460114,,3000623842069,4,0,76.0,300051877565.0
00:07:47,-0.971537,51.460114,,3000623842069,4,0,76.0,300051877570.0
00:07:47,-0.971537,51.460114,,3000623842069,4,0,76.0,300051877564.0
00:07:47,-0.971537,51.460114,,3000623842069,4,0,76.0,300051877561.0
07:54:25,-0.940259,51.448449,,3000624091769,4,0,69.0,300051882151.0
02:18:50,-0.946267,51.442028,,3000623940740,9,0,,300051878912.0
04:40:59,-0.973664,51.458758,,3000624015616,9,0,,300051879563.0
04:40:59,-0.973664,51.458758,,3000624015616,9,0,,300051879561.0
08:32:03,-0.944287,51.429973,1077.0,3000624116241,4,1,70.0,300051885007.0
08:32:03,-0.944287,51.429973,1077.0,3000624116241,4,1,70.0,300051884959.0
08:32:03,-0.944287,51.429973,1077.0,3000624116241,4,1,70.0,300051885034.0
08:32:03,-0.944287,51.429973,1077.0,3000624116241,4,1,70.0,300051884986.0
08:32:03,-0.944287,51.429973,1077.0,3000624116241,4,1,70.0,300051884971.0
07:55:45,-0.940259,51.448449,294.0,3000624091848,4,1,218.0,300051882346.0
07:55:45,-0.940259,51.448449,294.0,3000624091848,4,1,218.0,300051882373.0
07:55:45,-0.940259,51.448449,294.0,3000624091848,4,1,218.0,300051882339.0
07:55:45,-0.940259,51.448449,294.0,3000624091848,4,1,218.0,300051882276.0
07:55:45,-0.940259,51.448449,294.0,3000624091848,4,1,218.0,300051882234.0
01:30:40,-1.040539,51.442564,418.0,3000551970359,4,1,1157.0,300050591836.0
17:31:10,-0.981301,51.424127,659.0,3000552370961,4,1,30.0,300050597932.0
17:31:10,-0.981301,51.424127,659.0,3000552370961,4,1,30.0,300050597931.0
22:57:09,-0.967392,51.441124,351.0,3000552496365,4,1,22.0,300050601374.0
22:57:09,-0.967392,51.441124,351.0,3000552496365,4,1,22.0,300050601375.0
22:57:09,-0.967392,51.441124,351.0,3000552496365,4,1,22.0,300050601372.0
17:31:43,-0.981301,51.424127,,3000552370985,4,0,8.0,300050597941.0
15:08:59,-0.979301,51.466317,,3000552296300,9,0,,
23:00:29,-0.978047,51.467619,60.0,3000552496420,4,1,195.0,300050601412.0
14:42:02,-0.936887,51.451836,,3000552295956,9,0,,
04:31:11,-0.97164,51.457764,60.0,3000552045474,4,1,204.0,300050592531.0
17:12:24,-0.981301,51.424127,358.0,3000552346517,4,1,1116.0,300050597656.0
17:12:24,-0.981301,51.424127,358.0,3000552346517,4,1,1116.0,300050597653.0
17:12:24,-0.981301,51.424127,358.0,3000552346517,4,1,1116.0,300050597664.0
17:12:24,-0.981301,51.424127,358.0,3000552346517,4,1,1116.0,300050597660.0
17:12:24,-0.981301,51.424127,358.0,3000552346517,4,1,1116.0,300050597649.0
17:12:24,-0.981301,51.424127,358.0,3000552346517,4,1,1116.0,300050597663.0
15:08:45,-0.979301,51.466317,,3000552296292,9,0,,
18:03:56,-0.972018,51.458431,60.0,3000552371511,4,1,57.0,300050598408.0
18:03:56,-0.972018,51.458431,60.0,3000552371511,4,1,57.0,300050598407.0
18:03:56,-0.972018,51.458431,60.0,3000552371511,4,1,57.0,300050598402.0
05:08:12,-1.010906,51.460516,,3000552045611,9,0,,
12:02:38,-0.944021,51.451063,,3000552221008,9,0,,
20:21:38,-0.973454,51.427986,299.0,3000552421642,4,1,349.0,300050599855.0
20:21:38,-0.973454,51.427986,299.0,3000552421642,4,1,349.0,300050599878.0
20:21:38,-0.973454,51.427986,299.0,3000552421642,4,1,349.0,300050599867.0
20:21:38,-0.973454,51.427986,299.0,3000552421642,4,1,349.0,300050599862.0
21:07:10,-0.96666,51.441953,118.0,3000552446430,4,1,387.0,300050600339.0
05:47:06,-0.974735,51.454823,298.0,3000552070488,4,1,419.0,300050592772.0
02:53:38,-0.971537,51.460114,119.0,3000551995423,4,1,185.0,300050592102.0
02:53:38,-0.971537,51.460114,119.0,3000551995423,4,1,185.0,300050592100.0
02:53:38,-0.971537,51.460114,119.0,3000551995423,4,1,185.0,300050592101.0
02:53:38,-0.971537,51.460114,119.0,3000551995423,4,1,185.0,300050592103.0
11:20:38,-0.979918,51.454983,,3000552196140,9,0,,
17:56:16,-0.971466,51.457956,,3000552371353,4,0,11.0,300050598273.0
13:22:04,-0.905878,51.453577,,3000552246335,4,0,9.0,300050595313.0
03:25:17,-0.981567,51.422225,479.0,3000552020391,4,1,63.0,300050592270.0
22:59:09,-0.948695,51.444846,238.0,3000552496403,4,1,626.0,300050601394.0
22:59:09,-0.948695,51.444846,238.0,3000552496403,4,1,626.0,300050601392.0
22:59:09,-0.948695,51.444846,238.0,3000552496403,4,1,626.0,300050601393.0
12:57:35,-0.94914,51.44745,359.0,3000552246061,4,1,631.0,300050595116.0
12:57:35,-0.94914,51.44745,359.0,3000552246061,4,1,631.0,300050595122.0
12:57:35,-0.94914,51.44745,359.0,3000552246061,4,1,631.0,300050595121.0
01:04:26,-0.969568,51.451614,239.0,3000551456507,4,1,164.0,300050591728.0
01:04:26,-0.969568,51.451614,239.0,3000551456507,4,1,164.0,300050591727.0
01:04:26,-0.969568,51.451614,239.0,3000551456507,4,1,164.0,300050591729.0
01:04:26,-0.969568,51.451614,239.0,3000551456507,4,1,164.0,300050591724.0
00:35:26,-0.9469,51.444047,299.0,3000551456281,4,1,116.0,300050591508.0
00:35:26,-0.9469,51.444047,299.0,3000551456281,4,1,116.0,300050591513.0
00:35:26,-0.9469,51.444047,299.0,3000551456281,4,1,116.0,300050591510.0
00:35:26,-0.9469,51.444047,299.0,3000551456281,4,1,116.0,300050591509.0
08:24:30,-0.975458,51.455816,359.0,3000552145516,4,1,49.0,300050593152.0
06:12:39,-0.943585,51.450371,359.0,3000552070559,4,1,47.0,300050592811.0
09:43:07,-0.975288,51.454953,239.0,3000552170729,4,1,201.0,300050593540.0
00:13:12,-0.946766,51.444113,358.0,3000551431657,4,1,31.0,300050591293.0
00:13:12,-0.946766,51.444113,358.0,3000551431657,4,1,31.0,300050591296.0
00:13:12,-0.946766,51.444113,358.0,3000551431657,4,1,31.0,300050591295.0
00:17:05,-0.9469,51.444047,539.0,3000551431687,4,1,1075.0,300050591324.0
00:17:05,-0.9469,51.444047,539.0,3000551431687,4,1,1075.0,300050591322.0
00:17:05,-0.9469,51.444047,539.0,3000551431687,4,1,1075.0,300050591325.0
00:17:05,-0.9469,51.444047,539.0,3000551431687,4,1,1075.0,300050591328.0
02:56:49,-0.929773,51.45066,,3000551995433,9,0,,
21:14:59,-0.966229,51.444623,60.0,3000552446542,4,1,153.0,300050600395.0
13:25:43,-0.968576,51.451803,238.0,3000552270699,4,1,1009.0,300050595353.0
13:25:43,-0.968576,51.451803,238.0,3000552270699,4,1,1009.0,300050595435.0
13:25:43,-0.968576,51.451803,238.0,3000552270699,4,1,1009.0,300050595345.0
13:25:43,-0.968576,51.451803,238.0,3000552270699,4,1,1009.0,300050595350.0
13:25:43,-0.968576,51.451803,238.0,3000552270699,4,1,1009.0,300050595433.0
13:25:43,-0.968576,51.451803,238.0,3000552270699,4,1,1009.0,300050595354.0
16:14:21,-0.893966,51.461608,,3000552321397,9,0,,300050597020.0
03:07:10,-0.929773,51.45066,358.0,3000551995473,4,1,393.0,300050592147.0
03:07:10,-0.929773,51.45066,358.0,3000551995473,4,1,393.0,300050592150.0
03:07:10,-0.929773,51.45066,358.0,3000551995473,4,1,393.0,300050592149.0
14:43:32,-0.936887,51.451836,,3000552295980,9,0,,
06:12:23,-0.943585,51.450371,,3000552070558,9,0,,
14:42:51,-0.974464,51.444624,239.0,3000552295970,4,1,51.0,300050596135.0
14:42:51,-0.974464,51.444624,239.0,3000552295970,4,1,51.0,300050596136.0
14:42:51,-0.974464,51.444624,239.0,3000552295970,4,1,51.0,300050596134.0
16:34:27,-0.979725,51.42257,,3000552345940,9,0,,
11:56:56,-0.956537,51.440043,239.0,3000552220887,4,1,547.0,300050594546.0
11:56:56,-0.956537,51.440043,239.0,3000552220887,4,1,547.0,300050594540.0
11:56:56,-0.956537,51.440043,239.0,3000552220887,4,1,547.0,300050594605.0
11:56:56,-0.956537,51.440043,239.0,3000552220887,4,1,547.0,300050594545.0
01:43:44,-0.933686,51.446789,119.0,3000551970438,4,1,494.0,300050591883.0
03:16:53,-0.929773,51.45066,,3000551995512,4,0,292.0,
03:38:25,-0.940259,51.448449,,3000629630495,4,0,62.0,300052244208.0
15:48:35,-0.925247,51.461773,898.0,3000629931801,4,1,89.0,300052268746.0
15:48:35,-0.925247,51.461773,898.0,3000629931801,4,1,89.0,300052268723.0
15:48:35,-0.925247,51.461773,898.0,3000629931801,4,1,89.0,300052268727.0
15:48:35,-0.925247,51.461773,898.0,3000629931801,4,1,89.0,300052268754.0
15:48:35,-0.925247,51.461773,898.0,3000629931801,4,1,89.0,300052268736.0
17:29:43,-0.959632,51.449307,,3000629981002,9,0,,
00:39:38,-0.972046,51.457948,,3000629506339,9,0,,
12:55:32,-0.995178,51.450385,,3000629857064,4,0,28.0,300052260831.0
12:55:32,-0.995178,51.450385,,3000629857064,4,0,28.0,300052260814.0
12:55:32,-0.995178,51.450385,,3000629857064,4,0,28.0,300052260836.0
12:55:32,-0.995178,51.450385,,3000629857064,4,0,28.0,300052260822.0
11:30:35,-1.002927,51.458597,231.0,3000629830867,4,1,623.0,
18:40:57,-0.948204,51.440556,,3000630006637,4,0,199.0,
23:11:25,-0.963817,51.422822,115.0,3000630107099,4,1,453.0,300052285177.0
08:42:24,-0.968131,51.443479,358.0,3000629756702,4,1,30.0,300052250591.0
00:20:20,-0.968731,51.453887,298.0,3000629482435,4,1,111.0,300052241935.0
00:20:20,-0.968731,51.453887,298.0,3000629482435,4,1,111.0,300052241931.0
00:20:20,-0.968731,51.453887,298.0,3000629482435,4,1,111.0,300052241934.0
00:20:20,-0.968731,51.453887,298.0,3000629482435,4,1,111.0,300052241992.0
13:49:06,-0.964913,51.44069,,3000629881554,4,0,236.0,
01:16:37,-0.96705,51.450877,60.0,3000629506842,4,1,387.0,300052243298.0
01:16:37,-0.96705,51.450877,60.0,3000629506842,4,1,387.0,300052243300.0
01:16:37,-0.96705,51.450877,60.0,3000629506842,4,1,387.0,300052243301.0
17:59:17,-0.934191,51.450146,659.0,3000629982057,4,1,128.0,300052275039.0
17:59:17,-0.934191,51.450146,659.0,3000629982057,4,1,128.0,300052275081.0
17:59:17,-0.934191,51.450146,659.0,3000629982057,4,1,128.0,300052275061.0
17:59:17,-0.934191,51.450146,659.0,3000629982057,4,1,128.0,300052275092.0
17:59:17,-0.934191,51.450146,659.0,3000629982057,4,1,128.0,300052275077.0
17:59:17,-0.934191,51.450146,659.0,3000629982057,4,1,128.0,300052275053.0
17:59:17,-0.934191,51.450146,659.0,3000629982057,4,1,128.0,300052275086.0
17:59:17,-0.934191,51.450146,659.0,3000629982057,4,1,128.0,300052275046.0
17:59:17,-0.934191,51.450146,659.0,3000629982057,4,1,128.0,300052275023.0
23:03:16,-0.950029,51.450443,,3000630106882,9,0,,
20:37:19,-0.970769,51.45263,175.0,3000630056213,4,1,453.0,300052281755.0
20:37:19,-0.970769,51.45263,175.0,3000630056213,4,1,453.0,300052281761.0
20:37:19,-0.970769,51.45263,175.0,3000630056213,4,1,453.0,300052281760.0
20:37:19,-0.970769,51.45263,175.0,3000630056213,4,1,453.0,300052281759.0
13:23:59,-0.943348,51.440887,,3000629880717,4,0,179.0,300052262170.0
13:23:59,-0.943348,51.440887,,3000629880717,4,0,179.0,300052262171.0
13:23:59,-0.943348,51.440887,,3000629880717,4,0,179.0,300052262161.0
13:23:59,-0.943348,51.440887,,3000629880717,4,0,179.0,300052262164.0
13:23:59,-0.943348,51.440887,,3000629880717,4,0,179.0,300052262232.0
13:23:59,-0.943348,51.440887,,3000629880717,4,0,179.0,300052262176.0
09:10:18,-0.924714,51.426026,594.0,3000629758057,4,1,791.0,300052252015.0
09:10:18,-0.924714,51.426026,594.0,3000629758057,4,1,791.0,300052252089.0
09:10:18,-0.924714,51.426026,594.0,3000629758057,4,1,791.0,300052252017.0
09:10:18,-0.924714,51.426026,594.0,3000629758057,4,1,791.0,300052252021.0
09:10:18,-0.924714,51.426026,594.0,3000629758057,4,1,791.0,300052252010.0
09:10:18,-0.924714,51.426026,594.0,3000629758057,4,1,791.0,300052252018.0
19:55:59,-1.014589,51.457466,,3000630031699,4,0,158.0,
19:32:20,-1.053066,51.438913,,3000630031091,9,0,,300052279972.0
15:43:32,-0.952417,51.423891,,3000629931581,9,0,,300052268460.0
15:43:32,-0.952417,51.423891,,3000629931581,9,0,,300052268449.0
15:43:32,-0.952417,51.423891,,3000629931581,9,0,,300052268505.0
15:43:32,-0.952417,51.423891,,3000629931581,9,0,,300052268437.0
15:43:32,-0.952417,51.423891,,3000629931581,9,0,,300052268666.0
15:43:32,-0.952417,51.423891,,3000629931581,9,0,,300052268470.0
17:36:40,-1.006894,51.457665,,3000629981221,4,0,211.0,
20:13:29,-1.066699,51.44202,,3000630032081,4,0,87.0,300052281177.0
01:14:34,-0.97148,51.458364,778.0,3000629506819,4,1,227.0,300052243264.0
01:14:34,-0.97148,51.458364,778.0,3000629506819,4,1,227.0,300052243272.0
01:14:34,-0.97148,51.458364,778.0,3000629506819,4,1,227.0,300052243269.0
01:14:34,-0.97148,51.458364,778.0,3000629506819,4,1,227.0,300052243265.0
01:14:34,-0.97148,51.458364,778.0,3000629506819,4,1,227.0,300052243270.0
01:14:34,-0.97148,51.458364,778.0,3000629506819,4,1,227.0,300052243267.0
01:14:34,-0.97148,51.458364,778.0,3000629506819,4,1,227.0,300052243266.0
01:14:34,-0.97148,51.458364,778.0,3000629506819,4,1,227.0,300052243268.0
16:08:04,-0.92492,51.441252,,3000629932734,4,0,144.0,
04:13:03,-0.940325,51.448432,378.0,3000629630602,4,1,422.0,300052244359.0
18:04:39,-0.934191,51.450146,,3000629982300,4,0,46.0,300052275365.0
18:04:39,-0.934191,51.450146,,3000629982300,4,0,46.0,300052275340.0
18:04:39,-0.934191,51.450146,,3000629982300,4,0,46.0,300052275350.0
08:49:39,-0.942792,51.429959,598.0,3000629757116,4,1,131.0,
22:51:11,-0.950029,51.450443,,3000630106590,9,0,,
07:13:59,-0.945188,51.450725,413.0,3000629706226,4,1,450.0,300052245555.0
03:29:33,-0.940259,51.448449,,3000629630459,9,0,,300052244154.0
03:29:33,-0.940259,51.448449,,3000629630459,9,0,,300052244174.0
03:29:33,-0.940259,51.448449,,3000629630459,9,0,,300052244150.0
03:29:33,-0.940259,51.448449,,3000629630459,9,0,,300052244161.0
03:29:33,-0.940259,51.448449,,3000629630459,9,0,,300052244159.0
03:29:33,-0.940259,51.448449,,3000629630459,9,0,,300052244155.0
03:29:33,-0.940259,51.448449,,3000629630459,9,0,,300052244156.0
03:32:50,-0.934745,51.448603,419.0,3000629630466,4,1,631.0,300052244184.0
03:32:50,-0.934745,51.448603,419.0,3000629630466,4,1,631.0,300052244185.0
00:53:14,-0.98309,51.45788,,3000629506552,4,0,67.0,
18:23:14,-0.959037,51.451732,,3000630005827,4,0,106.0,
09:22:17,-0.924714,51.426026,418.0,3000629758584,4,1,39.0,300052252596.0
20:30:42,-0.956898,51.449245,357.0,3000630056046,4,1,43.0,300052281600.0
20:30:42,-0.956898,51.449245,357.0,3000630056046,4,1,43.0,300052281607.0
